,distances,rewards,steps
0,0.279337406158,1.63473948175e-05,1.0
1,0.29283285141,1.88330497016e-05,2.0
2,0.29283285141,1.88330497016e-05,3.0
3,0.321822404861,2.49982778543e-05,4.0
4,0.334174633026,2.79886339864e-05,5.0
5,0.336227655411,2.85076593069e-05,6.0
6,0.353936433792,3.32534780267e-05,7.0
7,0.400971651077,4.83506447711e-05,8.0
8,0.400971651077,4.83506447711e-05,9.0
9,0.436032533646,6.21753081991e-05,10.0
10,0.453503847122,6.99526530139e-05,11.0
11,0.470557689667,7.8144764738e-05,12.0
12,0.48784995079,8.7080328751e-05,13.0
13,0.505478620529,9.68656145727e-05,14.0
14,0.505478620529,9.68656145727e-05,15.0
15,0.51969909668,0.000105273036335,16.0
16,0.521736979485,0.000106516312253,17.0
17,0.537672281265,0.000116577357482,18.0
18,0.556355476379,0.000129157123843,19.0
19,0.556355476379,0.000129157123843,20.0
20,0.572013139725,0.000140371609215,21.0
21,0.60071182251,0.000162577260537,22.0
22,0.611576080322,0.000171558696114,23.0
23,0.62180352211,0.000180310408178,24.0
24,0.627998113632,0.00018575319011,25.0
25,0.635818839073,0.000192779761502,26.0
26,0.648972511292,0.000204993536743,27.0
27,0.648972511292,0.000204993536743,28.0
28,0.651038765907,0.000206957805769,29.0
29,0.655125141144,0.000210879353859,30.0
30,0.656737804413,0.000212440499319,31.0
31,0.655928134918,0.000211655735826,32.0
32,0.653165578842,0.000208992707729,33.0
33,0.650096774101,0.000206060759577,34.0
34,0.649637460709,0.000205624303274,35.0
35,0.649637460709,0.000205624303274,36.0
36,0.647006392479,0.000203136038195,37.0
37,0.644720554352,0.000200990630216,38.0
38,0.644720554352,0.000200990630216,39.0
39,0.637035012245,0.000193888106995,40.0
40,0.637035012245,0.000193888106995,41.0
41,0.62885248661,0.000186512357268,42.0
42,0.621999144554,0.000180480641345,43.0
43,0.61703145504,0.000176190778946,44.0
44,0.602238535881,0.000163819987385,45.0
45,0.602238535881,0.000163819987385,46.0
46,0.583882808685,0.000149292616243,47.0
47,0.575468301773,0.000142930687671,48.0
48,0.567071557045,0.000136764964589,49.0
49,0.558367967606,0.00013056379073,50.0
50,0.53661608696,0.000115891698397,51.0
51,0.52314209938,0.000107379227692,52.0
52,0.515360474586,0.000102658422318,53.0
53,0.506144285202,9.72488056673e-05,54.0
54,0.506144285202,9.72488056673e-05,55.0
55,0.49516582489,9.10569821775e-05,56.0
56,0.484595060349,8.53489557977e-05,57.0
57,0.484595060349,8.53489557977e-05,58.0
58,0.465366601944,7.55869635368e-05,59.0
59,0.45688867569,7.15306950577e-05,60.0
60,0.45688867569,7.15306950577e-05,61.0
61,0.448372364044,6.76048374475e-05,62.0
62,0.442023992538,6.47737129486e-05,63.0
63,0.442023992538,6.47737129486e-05,64.0
64,0.437504768372,6.28072293699e-05,65.0
65,0.434688806534,6.16022584477e-05,66.0
66,0.432342290878,6.06100192215e-05,67.0
67,0.433339595795,6.10304237059e-05,68.0
68,0.435331821442,6.18760390958e-05,69.0
69,0.440310716629,6.40234437655e-05,70.0
70,0.445254087448,6.6204118654e-05,71.0
71,0.451617479324,6.90833661333e-05,72.0
72,0.458476066589,7.22788563049e-05,73.0
73,0.458476066589,7.22788563049e-05,74.0
74,0.466044664383,7.59178471539e-05,75.0
75,0.475761651993,8.07661839724e-05,76.0
76,0.48509144783,8.56115022121e-05,77.0
77,0.48509144783,8.56115022121e-05,78.0
78,0.497556686401,9.23823411652e-05,79.0
79,0.505306005478,9.6766413025e-05,80.0
80,0.517278075218,0.000103808634221,81.0
81,0.517278075218,0.000103808634221,82.0
82,0.530424952507,0.000111926546013,83.0
83,0.558475136757,0.000130638983598,84.0
84,0.57367670536,0.000141599887856,85.0
85,0.603852391243,0.000165140515026,86.0
86,0.634606719017,0.000191679320559,87.0
87,0.665254712105,0.000220813255973,88.0
88,0.724154949188,0.000284810353567,89.0
89,0.756394982338,0.000324569107328,90.0
90,0.788749575615,0.000368026150581,91.0
91,0.819944739342,0.000413442401784,92.0
92,0.878909230232,0.000509205797545,93.0
93,0.909627079964,0.000564483700771,94.0
94,0.940468549728,0.000623869988117,95.0
95,0.970022559166,0.000684552509429,96.0
96,0.997782707214,0.000745022144928,97.0
97,0.997782707214,0.000745022144928,98.0
98,1.02823281288,0.000815334163467,99.0
99,1.05672085285,0.000884997607092,100.0
100,1.08546245098,0.000959192285839,101.0
101,1.11331105232,0.00103492963951,102.0
102,1.13982176781,0.00111063691272,103.0
103,1.16525936127,0.00118666754618,104.0
104,1.16525936127,0.00118666754618,105.0
105,1.16525936127,0.00118666754618,106.0
106,1.21740138531,0.00135320202253,107.0
107,1.23990666866,0.00142964513521,108.0
108,1.23990666866,0.00142964513521,109.0
109,1.26394689083,0.00151442489833,110.0
110,1.2867372036,0.00159783097964,111.0
111,1.31017172337,0.00168673139948,112.0
112,1.31017172337,0.00168673139948,113.0
